PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Name,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
-33.1735866228259,-4.20377887486112,-5.3533259626488,12.617231481946,-8.04854128913498,-3.45798687485216,-1.34553397031387,-2.27059414543315,10.2843477373013,3.96098851897394,SEEDGWAS101.RN,14.2866480834305,-1.7955970602893,-0.812891541814616,-1.36090081931674,-0.97403763030809,1.1410275347168,3.2542734061747,-5.28641221409036,7.72526055531197,2.534148093208
-34.1796044479529,-3.82964943061576,-6.96513360173014,2.59063552753884,-5.38938044846733,-3.57859040099666,2.58985064985667,-2.58997775149957,-5.89773987175938,2.05927987689595,SEEDGWAS938.RN,-0.791240964900645,-1.78450778751433,0.896249075132438,-0.772647732208287,-3.02422555536272,0.239124359164528,1.75154861053398,4.16772754654205,4.48942640181255,-1.41738285460581
-35.4996662211546,-10.7327155459079,-14.4812685557677,-57.3191644092005,21.0729222045393,14.7704054828547,11.06821550741,8.78055358891929,1.20946757191241,1.6782313607814,SEEDGWAS1984.RN,14.044810044984,-8.86461389779657,10.5506600750158,1.24787723469387,7.69942402730705,2.13376448330496,2.8948294249246,-3.39922700381762,-1.20243119403864,2.59074467480755
38.5055929824369,30.7646697551512,-10.9740036047181,-8.0604050618516,-1.15621063351506,-8.41638077148474,1.87868367753225,-4.23791241896093,-0.078310400314707,3.39565715674724,SEEDGWAS5050.RN,1.34557734378105,-1.45453540511923,2.72684291155439,1.59497257122786,-5.03467414745885,-1.97374260447118,0.550762008635161,-1.98064174167222,-0.0759317533929606,-0.985031119643623
-28.7294362263076,-10.823082511034,0.8281772532186,-23.1666646120026,-6.04048691294023,-7.81185874202888,-8.07665419255027,-2.8136288446532,5.49196469480031,-9.41475933306308,SEEDGWAS2018.RN,-4.47439050464996,2.52187062389278,-3.60599835748182,1.92285600556599,-1.15643501542882,-1.71732859145767,-1.62541582851463,4.64070077226341,5.00408173052886,-1.02686923407131
-37.2725799859983,-6.03740168363939,-7.89933608073213,10.8108520288192,-12.1809214082051,-8.57590546190501,1.76070976596306,-2.4836725975453,-19.9482678788426,2.07968664046971,SEEDGWAS944.RN,-0.51622138908681,-0.75754541154918,3.09105923287614,-0.360910977670878,-0.223449253889926,-0.929171562086277,-2.39508747868243,-7.90712814832894,-4.1879010277986,-17.5909688994881
-36.3711864814459,-3.35840232177734,-7.63294324177947,11.3956570341265,-8.97613819201681,-1.37706183806378,-3.74351584662836,-0.837050125866018,11.6432539767663,2.93094367024107,SEEDGWAS783.RN,10.7124682959212,1.07549069356269,0.458989924505648,-0.762884632795127,-0.514262580247767,1.01601372723034,2.18717247251822,-4.5658815453334,5.2389513145129,3.51186331320593
12.9501173538261,24.6191426468999,-16.0716524074123,-2.28896245788628,-2.40663528117294,-8.77619463829271,7.20171262166526,-0.940434320250091,5.13686131939247,2.2986405720858,SEEDGWAS5034.RN,-1.85553429482657,10.8725577487621,-11.6079142817228,3.92634366457495,23.1501172801451,-3.45188074103505,4.61818728938702,1.73691478827676,-4.95135381650539,-2.80524058052301
-37.6480886993765,-5.86825866600627,-8.77332936159789,7.19709975600288,-14.8766683959996,-11.8766375822667,-1.82084490283502,-5.26573655896765,-27.9644670007744,6.47853648353688,SEEDGWAS732.RN,-3.94795042752905,-7.19179994553978,4.66236341172176,-0.326674450085061,10.1339711203251,3.92222625096418,9.43679432311383,10.0019871717366,2.03954889551008,13.620943548818
-5.32390810367032,-3.79627331285974,20.4368845184453,10.450617898802,2.16842412432942,6.91943269376059,-9.22352452619033,2.48814545061466,1.48293517789694,1.77843759640241,SEEDGWAS3938.RN,2.15504099612225,-5.96980724945573,2.07334035656095,9.71008666952661,1.88333162069825,-5.32583638391621,-1.22999324126864,5.18729148487817,-2.1850097364244,-1.32951216564613
31.8384286767286,23.2422216115959,-8.02136864083118,-4.75758988457417,1.75974729036088,-4.8007261815405,0.801440592659752,-4.09629919339226,-1.80882885678165,-1.85074735927227,SEEDGWAS4669.RN,-0.511659237068092,-4.38897950475243,3.27715443066519,-5.50035534293337,-5.08149975167435,0.268666029494705,1.32623520448348,-0.279158917893101,-2.0221454471109,2.42542579230523
23.1793637168598,14.8857127364431,3.20054613118975,-0.613198474606459,8.94289341837043,2.37085669350881,-5.38171209249609,0.0278121694217116,-1.03329377926909,-5.42106767930243,SEEDGWAS4258.RN,-4.36309605427355,-4.03013472236398,4.07037289909732,-10.2096003689323,-3.50755079784897,4.39948639375076,-2.46376842097178,0.376348546468988,-0.835852577098709,-1.53646432092005
23.2278572646723,16.493275651393,-1.00633703392663,-0.132004239914375,4.93559045920491,4.92384030179793,0.144471464359411,-3.36693702694636,-1.23157198770139,-0.774865468625282,SEEDGWAS2481.RN,-5.4031073264022,-1.26214990243227,2.46681601044488,-1.23328598571418,3.98416382904237,2.3821872996595,2.62555823301634,-3.54546128737306,2.6198940157416,-0.0570299337334983
-34.9359877101573,-5.64399691507068,-7.56381483737602,4.13598719516532,-3.94965677114357,-0.307793882975908,9.23478459790119,-0.164963409919723,-17.535442395994,4.75112545430174,SEEDGWAS178.RN,-1.65432403779098,0.38072778957381,1.37255405941379,4.19303787547941,-9.12428621127143,-1.67227046168842,1.37719830569175,-0.752040967280584,-4.69157058517333,-10.6375638431336
-17.8973476722275,0.843629914846856,5.94703774265988,13.8403958466892,2.64864315482959,3.98447098687892,-8.47334250375406,-0.103937906654074,7.58862685634696,0.761531287333369,SEEDGWAS3990.RN,4.03067479332035,-6.23305223279202,0.800610195638985,8.27200413213714,2.27355085849034,-4.07275656421136,1.2996609285248,0.344267882808249,-3.53659448591961,-3.01387658307212
2.06432476216226,11.6187084529288,2.05874643172793,5.78431858054515,2.45838289985497,-0.331938416864034,-4.32059888276387,-3.960611315775,3.59382394048849,-6.73607294601106,SEEDGWAS3115.RN,3.41999850763427,-1.63458989743545,6.18776733875899,-8.26316022447504,-4.58640526113506,3.54561590837734,0.987138881052512,-0.225552021256246,-2.10913359823022,0.880952767307677
