PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Name
-4.24722557852814,0.33565906359109,0.16879943943419,-1.31597741800208,NA,NA,NA,NA,NA,NA,SEEDGWAS101.RN
-3.09138317205559,0.399357469217194,0.14187020434051,-0.402266335266388,NA,NA,NA,NA,NA,NA,SEEDGWAS938.RN
-3.83226827944828,-0.383756720190747,-0.934889726617468,5.57693477102001,NA,NA,NA,NA,NA,NA,SEEDGWAS1984.RN
4.25992311254528,2.2588529038375,-1.13040622087236,0.0176559940995089,NA,NA,NA,NA,NA,NA,SEEDGWAS5050.RN
-2.51034866897574,-0.847076602861159,-0.255578267253878,2.26010211945137,NA,NA,NA,NA,NA,NA,SEEDGWAS2018.RN
-5.43038510421316,-0.914320733431579,-0.497204629723905,-1.18482901428079,NA,NA,NA,NA,NA,NA,SEEDGWAS944.RN
-3.74123724195534,0.0152716785607063,-1.69514710597398,-0.0356684913629523,NA,NA,NA,NA,NA,NA,SEEDGWAS783.RN
2.76249004121676,1.84729345646948,-3.43275481833031,-1.55997156284158,NA,NA,NA,NA,NA,NA,SEEDGWAS5034.RN
-5.18524329341676,0.387929244994359,-0.721319278827504,-0.463359027624506,NA,NA,NA,NA,NA,NA,SEEDGWAS732.RN
-0.834789387078296,-0.0641645352070097,2.91348124447426,-1.97669781029176,NA,NA,NA,NA,NA,NA,SEEDGWAS3938.RN
2.43548017882419,2.49194465568023,-0.364225181058216,-0.070285074897653,NA,NA,NA,NA,NA,NA,SEEDGWAS4669.RN
1.9702746113838,1.5029183410184,-0.834066563773395,-0.761540322248236,NA,NA,NA,NA,NA,NA,SEEDGWAS4258.RN
2.59218374111429,0.792250541589172,-0.144288667910209,-1.15358822623945,NA,NA,NA,NA,NA,NA,SEEDGWAS2481.RN
-4.42820228370699,-0.00482546267627176,0.434014616784715,-0.274361209184456,NA,NA,NA,NA,NA,NA,SEEDGWAS178.RN
-2.13260265061818,-1.19376023931234,0.575173271021119,-1.51110457978165,NA,NA,NA,NA,NA,NA,SEEDGWAS3990.RN
0.769925836702905,1.5533372533458,0.292701991718049,-1.40234433569033,NA,NA,NA,NA,NA,NA,SEEDGWAS3115.RN
-0.011839513413955,-0.925446544630585,-0.813182835653284,-1.45000124603512,NA,NA,NA,NA,NA,NA,SEEDGWAS2440.RN
-3.17548490193076,-0.474349099841757,0.470738183859729,4.16531757415995,NA,NA,NA,NA,NA,NA,SEEDGWAS310.RN
-3.07672584734213,0.367512457766515,-0.394138464940428,-2.10571901674629,NA,NA,NA,NA,NA,NA,SEEDGWAS3822.RN
1.36280135885641,-0.32102022541339,-0.749849757523136,-0.847061935212677,NA,NA,NA,NA,NA,NA,SEEDGWAS2904.RN
3.18144527777801,2.08065019504093,0.59752104772499,1.18908760451136,NA,NA,NA,NA,NA,NA,SEEDGWAS4217.RN
-0.0855322600582981,0.746351598564601,1.11609973214449,-1.21692032894724,NA,NA,NA,NA,NA,NA,SEEDGWAS3945.RN
2.23154090681303,2.40462529257582,-1.57161288803194,-0.520124653759793,NA,NA,NA,NA,NA,NA,SEEDGWAS4650.RN
3.48389103131494,3.68255693814748,-0.405338146889166,-0.282157175593683,NA,NA,NA,NA,NA,NA,SEEDGWAS4501.RN
-1.5143064621669,-0.67418028398565,-0.139777242431779,-0.42040095911552,NA,NA,NA,NA,NA,NA,SEEDGWAS3263.RN
-0.671528256577562,0.39626308791404,0.580802851674024,-0.655016209519378,NA,NA,NA,NA,NA,NA,SEEDGWAS4792.RN
4.33767019278939,3.65280611088206,-1.01336780873909,1.37719246261897,NA,NA,NA,NA,NA,NA,SEEDGWAS4459.RN
4.51319875997786,2.99714174156266,-1.56090932634086,-1.4755715774974,NA,NA,NA,NA,NA,NA,SEEDGWAS4321.RN
-2.12768572254903,-0.544616320614785,-0.290870079322378,-1.55384842221602,NA,NA,NA,NA,NA,NA,SEEDGWAS4283.RN
2.95842190188978,2.63085922638422,-1.16136134667167,-0.396213569822668,NA,NA,NA,NA,NA,NA,SEEDGWAS4811.RN
-3.28905624981968,-1.49767284617442,0.463564343347136,0.741124590048381,NA,NA,NA,NA,NA,NA,SEEDGWAS3313.RN
-2.40076646521422,-0.236123843436038,0.201790917706928,-1.91286331364507,NA,NA,NA,NA,NA,NA,SEEDGWAS1143.RN
-3.30267434068659,0.505825532109185,-0.53773074258931,-3.07717185249451,NA,NA,NA,NA,NA,NA,SEEDGWAS1689.RN
-4.26431234498007,-0.768017816838482,-1.7028951193841,-1.27967118311583,NA,NA,NA,NA,NA,NA,SEEDGWAS2154.RN
-2.37909778632746,-0.756829423991263,-2.10421481083673,-1.76309104350281,NA,NA,NA,NA,NA,NA,SEEDGWAS3765.RN
-3.05374484030348,-0.341132523578162,-1.57908571052674,-1.10443426647738,NA,NA,NA,NA,NA,NA,SEEDGWAS1342.RN
-2.87644100352889,2.2742837580429,-2.98713845017837,-1.51183524765886,NA,NA,NA,NA,NA,NA,SEEDGWAS170.RN
-3.26550866813442,0.888406321482121,0.30867990600342,-1.04476655576258,NA,NA,NA,NA,NA,NA,SEEDGWAS1409.RN
2.65911769104341,1.96669697220401,-0.212342058472054,0.759035943219284,NA,NA,NA,NA,NA,NA,SEEDGWAS4463.RN
5.4310442081566,4.73309846004469,-0.682017178085083,0.656008382048015,NA,NA,NA,NA,NA,NA,SEEDGWAS2872.RN
3.51849918028552,2.95573872076292,-1.932060743231,-0.727877119165556,NA,NA,NA,NA,NA,NA,SEEDGWAS2715.RN
-3.39411624748719,-0.0178857986617261,0.7724267421312,-1.42299982916605,NA,NA,NA,NA,NA,NA,SEEDGWAS1644.RN
-3.46739528240996,-1.25367723233289,-0.359332441218471,-1.28657328631093,NA,NA,NA,NA,NA,NA,SEEDGWAS2181.RN
-1.97271492048152,0.0854866910295382,1.33829852691872,-0.346906140637961,NA,NA,NA,NA,NA,NA,SEEDGWAS1553.RN
-4.7173066581719,0.648119681912585,0.0401367428976029,-1.59411287839235,NA,NA,NA,NA,NA,NA,SEEDGWAS129.RN
-3.01520552736167,0.0835640269210317,0.80691371208851,1.88092747892394,NA,NA,NA,NA,NA,NA,SEEDGWAS3462.RN
-2.42691041042142,-0.484789294716186,-1.508074342775,-1.31725552681586,NA,NA,NA,NA,NA,NA,SEEDGWAS1106.RN
-3.41182758868643,-1.45646451941364,-0.23204817558836,-0.158233586536261,NA,NA,NA,NA,NA,NA,SEEDGWAS2233.RN
4.9896226760592,4.11595338718597,-0.955497323296672,-0.294324476464664,NA,NA,NA,NA,NA,NA,SEEDGWAS4736.RN
-3.1423601322865,-0.974120611888466,-0.257088728799832,-0.118724091320343,NA,NA,NA,NA,NA,NA,SEEDGWAS2737.RN
-1.66416962751854,2.24720404491091,0.311197151984441,-1.10140948939483,NA,NA,NA,NA,NA,NA,SEEDGWAS3226.RN
1.96090267468893,0.946455873319149,0.370349136054964,0.240542956488222,NA,NA,NA,NA,NA,NA,SEEDGWAS4765.RN
-3.68517737781136,-0.250481493575488,-1.39932698440203,2.81846135346204,NA,NA,NA,NA,NA,NA,SEEDGWAS3185.RN
-1.90182045365932,1.06731703205999,-0.557462783175482,-1.69068536938344,NA,NA,NA,NA,NA,NA,SEEDGWAS3638.RN
3.61192132530652,2.39924358441781,-0.860067479970683,-0.900181973388655,NA,NA,NA,NA,NA,NA,SEEDGWAS4391.RN
-3.42859023776578,-1.31675401115865,-0.0226367074148253,-1.37535118212846,NA,NA,NA,NA,NA,NA,SEEDGWAS1045.RN
-2.32216043786635,-0.472617502374145,1.40926390850588,-0.314367576646319,NA,NA,NA,NA,NA,NA,SEEDGWAS1369.RN
-3.08432493934594,1.74994746130185,0.346195931843591,2.01882121211368,NA,NA,NA,NA,NA,NA,SEEDGWAS4025.RN
2.96736418228029,1.58480348885265,-0.464191815008933,-0.729345684619733,NA,NA,NA,NA,NA,NA,SEEDGWAS3020.RN
1.71222293550033,0.0663528060625505,-1.60400075826724,-0.875368349019005,NA,NA,NA,NA,NA,NA,SEEDGWAS4601.RN
-0.787930641511197,0.346080087741295,0.519833074397281,4.43531499955334,NA,NA,NA,NA,NA,NA,SEEDGWAS4627.RN
-3.55916756891669,-0.530206028389548,-0.98823286072575,1.71450440982167,NA,NA,NA,NA,NA,NA,SEEDGWAS256.RN
3.978359357128,4.11824955776566,-1.77544747005607,-0.990577806361939,NA,NA,NA,NA,NA,NA,SEEDGWAS3076.RN
1.2070605364511,-0.535810953298173,-0.491153419526842,-2.53433297054571,NA,NA,NA,NA,NA,NA,SEEDGWAS3408.RN
-4.08053826668072,-0.396023243007983,-0.140864066152293,-0.739840576664408,NA,NA,NA,NA,NA,NA,SEEDGWAS4014.RN
-4.68841839113689,-0.68125765442334,-1.8281801438767,3.72027761185334,NA,NA,NA,NA,NA,NA,SEEDGWAS3855.RN
-4.72044790455272,0.352952147319722,-0.431758962389264,-1.61680551960084,NA,NA,NA,NA,NA,NA,SEEDGWAS815.RN
-3.56107438462079,0.0348153263485679,-1.38371380099772,3.70175842542902,NA,NA,NA,NA,NA,NA,SEEDGWAS1856.RN
-2.29054164241194,0.249866785219928,0.524750891476644,-0.884167719065278,NA,NA,NA,NA,NA,NA,SEEDGWAS3027.RN
-2.19911438076506,-1.43881451395964,-1.2196363332079,-1.61771293394467,NA,NA,NA,NA,NA,NA,SEEDGWAS806.RN
-0.743886811545338,-1.60165719800622,0.896662401334336,0.303840067402709,NA,NA,NA,NA,NA,NA,SEEDGWAS1839.RN
2.01625326461187,3.61334655428127,2.59268478345856,0.516519806257171,NA,NA,NA,NA,NA,NA,SEEDGWAS5012.RN
4.08620978405298,1.5385834692808,-2.32230722445064,2.79576094441948,NA,NA,NA,NA,NA,NA,SEEDGWAS5157.RN
-3.23794366065608,-1.64205910087878,-0.334738172565941,-0.478551944664096,NA,NA,NA,NA,NA,NA,SEEDGWAS868.RN
-2.20543839983942,-0.396652236657078,-2.07743506042807,-0.955446958982348,NA,NA,NA,NA,NA,NA,SEEDGWAS861.RN
0.170495623769246,-0.164944317010188,0.228016990730661,0.193872925226224,NA,NA,NA,NA,NA,NA,SEEDGWAS4235.RN
-0.700176761319404,1.09547366232312,0.264861692163718,0.408116967805148,NA,NA,NA,NA,NA,NA,SEEDGWAS4189.RN
-0.791177906467029,2.03995170864239,-1.49675646713852,-0.548878666724644,NA,NA,NA,NA,NA,NA,SEEDGWAS3087.RN
1.77079474137172,1.72104072623738,1.29380471107224,0.828718763352853,NA,NA,NA,NA,NA,NA,SEEDGWAS4986.RN
-3.29241375128655,-0.558749816491178,-0.0769814394586407,2.64148977788781,NA,NA,NA,NA,NA,NA,SEEDGWAS1910.RN
-0.262895533769383,1.10481123246616,0.982375559304947,-0.580290796120148,NA,NA,NA,NA,NA,NA,SEEDGWAS3081.RN
-3.67095820209507,-0.993651116547094,-0.700736946761725,-1.69231114344865,NA,NA,NA,NA,NA,NA,SEEDGWAS3974.RN
-5.53707481503658,-1.34368049820044,-0.112640605851518,1.86471499983347,NA,NA,NA,NA,NA,NA,SEEDGWAS859.RN
3.45634134694678,2.90434356598293,-1.67545882058738,0.59389320011896,NA,NA,NA,NA,NA,NA,SEEDGWAS4674.RN
4.39341298881975,1.02733806230918,-0.707475140972408,0.612337877912101,NA,NA,NA,NA,NA,NA,SEEDGWAS5128.RN
-1.90683688990446,-0.306171207509005,-0.483322310721533,-0.539763250276114,NA,NA,NA,NA,NA,NA,SEEDGWAS1786.RN
-3.54320717747556,-0.845440712495933,-0.616977270571324,3.8081996367648,NA,NA,NA,NA,NA,NA,SEEDGWAS3860.RN
-2.76117162867365,-0.448258595424414,-2.28872655614547,0.0941429299879641,NA,NA,NA,NA,NA,NA,SEEDGWAS808.RN
1.32976255911872,2.2995755627641,-0.413933006791135,0.230693730992163,NA,NA,NA,NA,NA,NA,SEEDGWAS5031.RN
2.09012326122003,1.95674910066056,1.03697212884087,-0.0363352747900098,NA,NA,NA,NA,NA,NA,SEEDGWAS2603.RN
-0.656007799399844,-0.396151379540591,1.47006656487147,-1.00238048691586,NA,NA,NA,NA,NA,NA,SEEDGWAS976.RN
0.733486813084883,1.26528656920929,-2.62897096486318,-1.10182600153367,NA,NA,NA,NA,NA,NA,SEEDGWAS4583.RN
-3.13307372987648,0.655699978718524,0.696844448978123,-1.27235735799409,NA,NA,NA,NA,NA,NA,SEEDGWAS2631.RN
-4.78549277937349,0.373673341270376,-2.46993364271651,-0.263024048307072,NA,NA,NA,NA,NA,NA,SEEDGWAS1991.RN
-2.53903450211409,0.129148917616351,0.021698864808077,-2.27539048222692,NA,NA,NA,NA,NA,NA,SEEDGWAS402.RN
0.405321909972992,-0.354796084603685,-1.02295404652537,0.59619740567191,NA,NA,NA,NA,NA,NA,SEEDGWAS3012.RN
-4.54464189202662,0.184521789358714,-0.331502136098088,4.6748904550413,NA,NA,NA,NA,NA,NA,SEEDGWAS3845.RN
1.22533772923953,0.626226824842324,-1.17595011833607,0.837291136167039,NA,NA,NA,NA,NA,NA,SEEDGWAS2771.RN
-4.40336996756793,-1.30977521489468,-0.0841200527206868,1.22497761737683,NA,NA,NA,NA,NA,NA,SEEDGWAS3632.RN
-3.5750476033032,0.0136488578643272,-0.121912306142703,-3.37954559711794,NA,NA,NA,NA,NA,NA,SEEDGWAS1049.RN
0.863045324345977,2.15822558775109,0.0701270352722185,-0.316119016892261,NA,NA,NA,NA,NA,NA,SEEDGWAS2972.RN
-3.49264128557961,-2.1112428983989,-0.425339712236175,-0.182007890069584,NA,NA,NA,NA,NA,NA,SEEDGWAS1284.RN
