ShortName,Name,Missing,Total,Perc_Missing,ExtraName,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP
SEEDGWAS129,SEEDGWAS129.2.RN,1487149,1505790,0.987620451723016,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002404,NA,Landrace,Unknown,Unknown,22.83,-82.02,59,NA,NA,NA,NA
SEEDGWAS129,SEEDGWAS129.3.RN,1485219,1505790,0.986338732492579,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002404,NA,Landrace,Unknown,Unknown,22.83,-82.02,59,NA,NA,NA,NA
SEEDGWAS1290,SEEDGWAS1290.1.RN,1485320,1505790,0.986405806918627,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002491,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1290,SEEDGWAS1290.2.RN,1489443,1505790,0.98914390452852,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002491,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1291,SEEDGWAS1291.1.RN,1472067,1505790,0.977604446835216,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002527,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1291,SEEDGWAS1291.2.RN,1477560,1505790,0.98125236586775,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002527,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1293,SEEDGWAS1293.1.RN,1471212,1505790,0.9770366385751,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002545,NA,Landrace,Unknown,Unknown,24.015674,-99.223726,227,NA,NA,NA,NA
SEEDGWAS1293,SEEDGWAS1293.2.RN,1472054,1505790,0.977595813493249,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002545,NA,Landrace,Unknown,Unknown,24.015674,-99.223726,227,NA,NA,NA,NA
SEEDGWAS1294,SEEDGWAS1294.1.RN,1484627,1505790,0.985945583381481,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002616,NA,Landrace,Unknown,Unknown,12.994002,-86.006718,915,NA,NA,NA,NA
SEEDGWAS1294,SEEDGWAS1294.2.RN,1469669,1505790,0.976011927293979,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002616,NA,Landrace,Unknown,Unknown,12.994002,-86.006718,915,NA,NA,NA,NA
SEEDGWAS1295,SEEDGWAS1295.1.RN,1494577,1505790,0.992553410502128,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002618,NA,Landrace,Unknown,Unknown,13.735749,-89.997599,71,NA,NA,NA,NA
SEEDGWAS1295,SEEDGWAS1295.2.RN,1483024,1505790,0.984881025906667,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002618,NA,Landrace,Unknown,Unknown,13.735749,-89.997599,71,NA,NA,NA,NA
SEEDGWAS1296,SEEDGWAS1296.1.RN,1481807,1505790,0.984072812277941,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002781,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1296,SEEDGWAS1296.2.RN,1482231,1505790,0.9843543920467,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002781,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1297,SEEDGWAS1297.1.RN,1470587,1505790,0.976621574057472,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002805,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1297,SEEDGWAS1297.2.RN,1479148,1505790,0.982306961794141,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002805,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1298,SEEDGWAS1298.1.RN,1475104,1505790,0.979621328339277,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002806,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1298,SEEDGWAS1298.2.RN,1474956,1505790,0.979523041061503,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002806,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1299,SEEDGWAS1299.1.RN,1486521,1505790,0.987203394895703,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002811,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1299,SEEDGWAS1299.2.RN,1488006,1505790,0.988189588189588,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002811,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS13,SEEDGWAS13.1.RN,1485835,1505790,0.986747820081153,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000470,NA,Landrace,Unknown,Unknown,20.474435,-97.113749,31,NA,NA,NA,NA
SEEDGWAS13,SEEDGWAS13.2.RN,1494158,1505790,0.99227515124951,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000470,NA,Landrace,Unknown,Unknown,20.474435,-97.113749,31,NA,NA,NA,NA
SEEDGWAS13,SEEDGWAS13.3.RN,1486463,1505790,0.987164876908467,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000470,NA,Landrace,Unknown,Unknown,20.474435,-97.113749,31,NA,NA,NA,NA
SEEDGWAS130,SEEDGWAS130.1.RN,1488781,1505790,0.988704268191448,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002417,NA,Landrace,Unknown,Unknown,22.38333333,-80.83333333,27,NA,NA,NA,NA
SEEDGWAS130,SEEDGWAS130.2.RN,1488526,1505790,0.988534921868255,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002417,NA,Landrace,Unknown,Unknown,22.38333333,-80.83333333,27,NA,NA,NA,NA
SEEDGWAS130,SEEDGWAS130.3.RN,1488259,1505790,0.988357606306324,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002417,NA,Landrace,Unknown,Unknown,22.38333333,-80.83333333,27,NA,NA,NA,NA
SEEDGWAS1300,SEEDGWAS1300.1.RN,1471298,1505790,0.977093751452726,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003037,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1300,SEEDGWAS1300.2.RN,1469620,1505790,0.975979386235796,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003037,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1301,SEEDGWAS1301.1.RN,1472857,1505790,0.978129088385499,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003083,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1301,SEEDGWAS1301.2.RN,1475022,1505790,0.979566871874564,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003083,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1302,SEEDGWAS1302.1.RN,1486011,1505790,0.986864702249318,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003201,NA,Landrace,Unknown,Unknown,8.444639,-73.280557,1039,NA,NA,NA,NA
SEEDGWAS1302,SEEDGWAS1302.2.RN,1474940,1505790,0.979512415409851,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003201,NA,Landrace,Unknown,Unknown,8.444639,-73.280557,1039,NA,NA,NA,NA
SEEDGWAS1303,SEEDGWAS1303.1.RN,1476342,1505790,0.980443488135796,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003264,NA,Landrace,Unknown,Unknown,21.320028,-97.699529,97,NA,NA,NA,NA
SEEDGWAS1303,SEEDGWAS1303.2.RN,1478316,1505790,0.981754427908274,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003264,NA,Landrace,Unknown,Unknown,21.320028,-97.699529,97,NA,NA,NA,NA
SEEDGWAS1304,SEEDGWAS1304.1.RN,1469446,1505790,0.975863832274089,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003311,NA,Landrace,Unknown,Unknown,9.783843,-82.910317,6,NA,NA,NA,NA
SEEDGWAS1304,SEEDGWAS1304.2.RN,1473386,1505790,0.978480398993219,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003311,NA,Landrace,Unknown,Unknown,9.783843,-82.910317,6,NA,NA,NA,NA
SEEDGWAS1305,SEEDGWAS1305.1.RN,1477532,1505790,0.981233770977361,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003315,NA,Landrace,Unknown,Unknown,10.44895,-84.265743,177,NA,NA,NA,NA
SEEDGWAS1305,SEEDGWAS1305.2.RN,1478179,1505790,0.98166344576601,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003315,NA,Landrace,Unknown,Unknown,10.44895,-84.265743,177,NA,NA,NA,NA
SEEDGWAS1306,SEEDGWAS1306.1.RN,1471849,1505790,0.977459672331467,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003323,NA,Landrace,Unknown,Unknown,9.54934,-82.929368,60,NA,NA,NA,NA
SEEDGWAS1306,SEEDGWAS1306.2.RN,1473738,1505790,0.978714163329548,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003323,NA,Landrace,Unknown,Unknown,9.54934,-82.929368,60,NA,NA,NA,NA
SEEDGWAS1307,SEEDGWAS1307.1.RN,1487476,1505790,0.987837613478639,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003328,NA,Landrace,Unknown,Unknown,9,-83.25,219,NA,NA,NA,NA
SEEDGWAS1307,SEEDGWAS1307.2.RN,1488020,1505790,0.988198885634783,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003328,NA,Landrace,Unknown,Unknown,9,-83.25,219,NA,NA,NA,NA
SEEDGWAS1308,SEEDGWAS1308.1.RN,1485634,1505790,0.986614335332284,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003335,NA,Landrace,Unknown,Unknown,10.36278788,-84.478768,211,NA,NA,NA,NA
SEEDGWAS1308,SEEDGWAS1308.2.RN,1486413,1505790,0.987131671747056,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003335,NA,Landrace,Unknown,Unknown,10.36278788,-84.478768,211,NA,NA,NA,NA
SEEDGWAS1309,SEEDGWAS1309.1.RN,1487368,1505790,0.987765890329993,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003352,NA,Landrace,Unknown,Unknown,10.403208,-84.483438,81,NA,NA,NA,NA
SEEDGWAS1309,SEEDGWAS1309.2.RN,1489608,1505790,0.989253481561174,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003352,NA,Landrace,Unknown,Unknown,10.403208,-84.483438,81,NA,NA,NA,NA
SEEDGWAS131,SEEDGWAS131.1.RN,1489385,1505790,0.989105386541284,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002420,NA,Landrace,Unknown,Unknown,22.755449,-81.567365,24,NA,NA,NA,NA
SEEDGWAS131,SEEDGWAS131.2.RN,1490650,1505790,0.989945477124964,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002420,NA,Landrace,Unknown,Unknown,22.755449,-81.567365,24,NA,NA,NA,NA
SEEDGWAS131,SEEDGWAS131.3.RN,1488411,1505790,0.988458549997012,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002420,NA,Landrace,Unknown,Unknown,22.755449,-81.567365,24,NA,NA,NA,NA
SEEDGWAS1310,SEEDGWAS1310.1.RN,1474413,1505790,0.979162433008587,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003355,NA,Landrace,Unknown,Unknown,10.447642,-84.266936,174,NA,NA,NA,NA
SEEDGWAS1310,SEEDGWAS1310.2.RN,1476959,1505790,0.980853239827599,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003355,NA,Landrace,Unknown,Unknown,10.447642,-84.266936,174,NA,NA,NA,NA
SEEDGWAS1311,SEEDGWAS1311.1.RN,1485886,1505790,0.986781689345792,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003360,NA,Landrace,Unknown,Unknown,10.883452,-85.012096,62,NA,NA,NA,NA
SEEDGWAS1311,SEEDGWAS1311.2.RN,1484417,1505790,0.985806121703558,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003360,NA,Landrace,Unknown,Unknown,10.883452,-85.012096,62,NA,NA,NA,NA
SEEDGWAS1312,SEEDGWAS1312.1.RN,1474769,1505790,0.979398853757828,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003361,NA,Landrace,Unknown,Unknown,10.885181,-85.009845,50,NA,NA,NA,NA
SEEDGWAS1312,SEEDGWAS1312.2.RN,1478392,1505790,0.981804899753618,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003361,NA,Landrace,Unknown,Unknown,10.885181,-85.009845,50,NA,NA,NA,NA
SEEDGWAS1313,SEEDGWAS1313.1.RN,1472904,1505790,0.978160301237224,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003363,NA,Landrace,Unknown,Unknown,10.91985,-85.012907,45,NA,NA,NA,NA
SEEDGWAS1313,SEEDGWAS1313.2.RN,1477587,1505790,0.981270296654912,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003363,NA,Landrace,Unknown,Unknown,10.91985,-85.012907,45,NA,NA,NA,NA
SEEDGWAS1316,SEEDGWAS1316.1.RN,1483969,1505790,0.985508603457321,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003375,NA,Landrace,Unknown,Unknown,10.27709,-85.612105,56,NA,NA,NA,NA
SEEDGWAS1316,SEEDGWAS1316.2.RN,1484806,1505790,0.98606445785933,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003375,NA,Landrace,Unknown,Unknown,10.27709,-85.612105,56,NA,NA,NA,NA
SEEDGWAS1317,SEEDGWAS1317.1.RN,1486323,1505790,0.987071902456518,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003404,NA,Landrace,Unknown,Unknown,10.432058,-84.952374,696,NA,NA,NA,NA
SEEDGWAS1317,SEEDGWAS1317.2.RN,1489598,1505790,0.989246840528892,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003404,NA,Landrace,Unknown,Unknown,10.432058,-84.952374,696,NA,NA,NA,NA
SEEDGWAS132,SEEDGWAS132.1.RN,1482199,1505790,0.984333140743397,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002427,NA,Landrace,Unknown,Unknown,22.25,-80,171,NA,NA,NA,NA
SEEDGWAS132,SEEDGWAS132.2.RN,1483355,1505790,0.985100844075203,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002427,NA,Landrace,Unknown,Unknown,22.25,-80,171,NA,NA,NA,NA
SEEDGWAS132,SEEDGWAS132.3.RN,1484706,1505790,0.985998047536509,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002427,NA,Landrace,Unknown,Unknown,22.25,-80,171,NA,NA,NA,NA
SEEDGWAS1320,SEEDGWAS1320.1.RN,1480604,1505790,0.983273896094409,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003412,NA,Landrace,Unknown,Unknown,10.28643,-84.971238,158,NA,NA,NA,NA
SEEDGWAS1320,SEEDGWAS1320.2.RN,1482158,1505790,0.984305912511041,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003412,NA,Landrace,Unknown,Unknown,10.28643,-84.971238,158,NA,NA,NA,NA
SEEDGWAS1321,SEEDGWAS1321.1.RN,1481763,1505790,0.984043591735899,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003413,NA,Landrace,Unknown,Unknown,10.350013,-85.055372,77,NA,NA,NA,NA
SEEDGWAS1321,SEEDGWAS1321.2.RN,1482866,1505790,0.98477609759661,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003413,NA,Landrace,Unknown,Unknown,10.350013,-85.055372,77,NA,NA,NA,NA
SEEDGWAS1322,SEEDGWAS1322.1.RN,1475547,1505790,0.979915526069372,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003419,NA,Landrace,Unknown,Unknown,10.672685,-85.230851,446,NA,NA,NA,NA
SEEDGWAS1322,SEEDGWAS1322.2.RN,1477506,1505790,0.981216504293427,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003419,NA,Landrace,Unknown,Unknown,10.672685,-85.230851,446,NA,NA,NA,NA
SEEDGWAS1323,SEEDGWAS1323.1.RN,1473610,1505790,0.978629158116338,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003422,NA,Landrace,Unknown,Unknown,11.214891,-85.603295,55,NA,NA,NA,NA
SEEDGWAS1323,SEEDGWAS1323.2.RN,1479031,1505790,0.982229261716441,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003422,NA,Landrace,Unknown,Unknown,11.214891,-85.603295,55,NA,NA,NA,NA
SEEDGWAS1324,SEEDGWAS1324.1.RN,1482082,1505790,0.984255440665697,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003461,NA,Landrace,Unknown,Unknown,10.191279,-85.428923,70,NA,NA,NA,NA
SEEDGWAS1324,SEEDGWAS1324.2.RN,1481371,1505790,0.983783263270443,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003461,NA,Landrace,Unknown,Unknown,10.191279,-85.428923,70,NA,NA,NA,NA
SEEDGWAS1325,SEEDGWAS1325.1.RN,1479265,1505790,0.982384661871841,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003470,NA,Landrace,Unknown,Unknown,10.031467,-85.463114,238,NA,NA,NA,NA
SEEDGWAS1325,SEEDGWAS1325.2.RN,1482248,1505790,0.984365681801579,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003470,NA,Landrace,Unknown,Unknown,10.031467,-85.463114,238,NA,NA,NA,NA
SEEDGWAS1326,SEEDGWAS1326.1.RN,1477717,1505790,0.981356630074579,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003472,NA,Landrace,Unknown,Unknown,10.032973,-85.460772,196,NA,NA,NA,NA
SEEDGWAS1326,SEEDGWAS1326.2.RN,1477603,1505790,0.981280922306563,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003472,NA,Landrace,Unknown,Unknown,10.032973,-85.460772,196,NA,NA,NA,NA
SEEDGWAS1327,SEEDGWAS1327.1.RN,1483807,1505790,0.985401018734352,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003473,NA,Landrace,Unknown,Unknown,10.031467,-85.463114,238,NA,NA,NA,NA
SEEDGWAS1327,SEEDGWAS1327.2.RN,1486841,1505790,0.987415907928728,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003473,NA,Landrace,Unknown,Unknown,10.031467,-85.463114,238,NA,NA,NA,NA
SEEDGWAS1329,SEEDGWAS1329.1.RN,1471611,1505790,0.977301615763154,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003480,NA,Landrace,Unknown,Unknown,9.188017,-83.304159,516,NA,NA,NA,NA
SEEDGWAS1329,SEEDGWAS1329.2.RN,1473788,1505790,0.978747368490958,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003480,NA,Landrace,Unknown,Unknown,9.188017,-83.304159,516,NA,NA,NA,NA
SEEDGWAS133,SEEDGWAS133.1.RN,1489152,1505790,0.988950650489112,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002438,NA,Landrace,Unknown,Unknown,22.41666667,-83.73333333,79,NA,NA,NA,NA
SEEDGWAS133,SEEDGWAS133.2.RN,1491347,1505790,0.990408357075024,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002438,NA,Landrace,Unknown,Unknown,22.41666667,-83.73333333,79,NA,NA,NA,NA
SEEDGWAS133,SEEDGWAS133.3.RN,1495671,1505790,0.993279939433786,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002438,NA,Landrace,Unknown,Unknown,22.41666667,-83.73333333,79,NA,NA,NA,NA
SEEDGWAS1330,SEEDGWAS1330.1.RN,1481224,1505790,0.983685640095897,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003499,NA,Landrace,Unknown,Unknown,8.521084,-83.30636,10,NA,NA,NA,NA
SEEDGWAS1330,SEEDGWAS1330.2.RN,1482484,1505790,0.984522410163436,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003499,NA,Landrace,Unknown,Unknown,8.521084,-83.30636,10,NA,NA,NA,NA
SEEDGWAS1332,SEEDGWAS1332.1.RN,1477030,1505790,0.980900391156801,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003559,NA,Landrace,Unknown,Unknown,10.151686,-85.439086,120,NA,NA,NA,NA
SEEDGWAS1332,SEEDGWAS1332.2.RN,1476701,1505790,0.980681901194722,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003559,NA,Landrace,Unknown,Unknown,10.151686,-85.439086,120,NA,NA,NA,NA
SEEDGWAS1333,SEEDGWAS1333.1.RN,1470424,1505790,0.976513325231274,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003561,NA,Landrace,Unknown,Unknown,10.112727,-85.507987,200,NA,NA,NA,NA
SEEDGWAS1333,SEEDGWAS1333.2.RN,1473192,1505790,0.978351562966948,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003561,NA,Landrace,Unknown,Unknown,10.112727,-85.507987,200,NA,NA,NA,NA
SEEDGWAS1334,SEEDGWAS1334.1.RN,1479785,1505790,0.982729995550508,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003565,NA,Landrace,Unknown,Unknown,10.188492,-85.476791,157,NA,NA,NA,NA
SEEDGWAS1334,SEEDGWAS1334.2.RN,1473240,1505790,0.978383439921901,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003565,NA,Landrace,Unknown,Unknown,10.188492,-85.476791,157,NA,NA,NA,NA
SEEDGWAS1334,SEEDGWAS1334.3.RN,1482476,1505790,0.98451709733761,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003565,NA,Landrace,Unknown,Unknown,10.188492,-85.476791,157,NA,NA,NA,NA
SEEDGWAS1335,SEEDGWAS1335.1.RN,1480204,1505790,0.983008254803127,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003607,NA,Landrace,Unknown,Unknown,13.753858,-89.54248,616,NA,NA,NA,NA
SEEDGWAS1335,SEEDGWAS1335.2.RN,1475546,1505790,0.979914861966144,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003607,NA,Landrace,Unknown,Unknown,13.753858,-89.54248,616,NA,NA,NA,NA
SEEDGWAS1335,SEEDGWAS1335.3.RN,1482557,1505790,0.984570889699095,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003607,NA,Landrace,Unknown,Unknown,13.753858,-89.54248,616,NA,NA,NA,NA
SEEDGWAS1336,SEEDGWAS1336.1.RN,1480461,1505790,0.983178929332776,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003608,NA,Landrace,Unknown,Unknown,13.753858,-89.54248,616,NA,NA,NA,NA
SEEDGWAS1336,SEEDGWAS1336.2.RN,1473620,1505790,0.97863579914862,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003608,NA,Landrace,Unknown,Unknown,13.753858,-89.54248,616,NA,NA,NA,NA
SEEDGWAS1336,SEEDGWAS1336.3.RN,1483072,1505790,0.984912902861621,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003608,NA,Landrace,Unknown,Unknown,13.753858,-89.54248,616,NA,NA,NA,NA
SEEDGWAS1337,SEEDGWAS1337.1.RN,1483003,1505790,0.984867079738875,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003609,NA,Landrace,Unknown,Unknown,13.753858,-89.54248,616,NA,NA,NA,NA
SEEDGWAS1337,SEEDGWAS1337.2.RN,1477645,1505790,0.981308814642148,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003609,NA,Landrace,Unknown,Unknown,13.753858,-89.54248,616,NA,NA,NA,NA
SEEDGWAS1337,SEEDGWAS1337.3.RN,1485707,1505790,0.986662814867943,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003609,NA,Landrace,Unknown,Unknown,13.753858,-89.54248,616,NA,NA,NA,NA
SEEDGWAS1338,SEEDGWAS1338.1.RN,1486429,1505790,0.987142297398708,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003612,NA,Landrace,Unknown,Unknown,13.66216,-89.867062,34,NA,NA,NA,NA
SEEDGWAS1338,SEEDGWAS1338.2.RN,1479356,1505790,0.982445095265608,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003612,NA,Landrace,Unknown,Unknown,13.66216,-89.867062,34,NA,NA,NA,NA
SEEDGWAS1338,SEEDGWAS1338.3.RN,1485733,1505790,0.986680081551876,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003612,NA,Landrace,Unknown,Unknown,13.66216,-89.867062,34,NA,NA,NA,NA
SEEDGWAS134,SEEDGWAS134.1.RN,1487392,1505790,0.98778182880747,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002447,NA,Landrace,Unknown,Unknown,20.9,-76.25,150,NA,NA,NA,NA
SEEDGWAS134,SEEDGWAS134.2.RN,1487280,1505790,0.987707449245911,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002447,NA,Landrace,Unknown,Unknown,20.9,-76.25,150,NA,NA,NA,NA
SEEDGWAS134,SEEDGWAS134.3.RN,1486256,1505790,0.987027407540228,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002447,NA,Landrace,Unknown,Unknown,20.9,-76.25,150,NA,NA,NA,NA
SEEDGWAS1340,SEEDGWAS1340.1.RN,1482605,1505790,0.984602766654049,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003617,NA,Landrace,Unknown,Unknown,13.448614,-88.802349,40,NA,NA,NA,NA
SEEDGWAS1340,SEEDGWAS1340.2.RN,1478852,1505790,0.982110387238592,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003617,NA,Landrace,Unknown,Unknown,13.448614,-88.802349,40,NA,NA,NA,NA
SEEDGWAS1340,SEEDGWAS1340.3.RN,1485242,1505790,0.986354006866827,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003617,NA,Landrace,Unknown,Unknown,13.448614,-88.802349,40,NA,NA,NA,NA
SEEDGWAS1342,SEEDGWAS1342.1.RN,1484766,1505790,0.986037893730201,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003621,NA,Landrace,Unknown,Unknown,13.330803,-88.451302,76,NA,NA,NA,NA
SEEDGWAS1342,SEEDGWAS1342.2.RN,1479167,1505790,0.982319579755477,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003621,NA,Landrace,Unknown,Unknown,13.330803,-88.451302,76,NA,NA,NA,NA
