Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
SEEDGWAS1655.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016159,NA,Landrace,Unknown,Unknown,21.993057,-105.382959,4,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0116816616111175,0.0057433,-0.0130287,-0.011001,0.0199984,0.0146315,-0.00705132,0.0171276,0.012677,-0.0150524,-0.00530171
SEEDGWAS1656.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016160,NA,Landrace,Unknown,Unknown,21.993057,-105.382959,4,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00980402101869835,0.00573772,-0.0126746,-0.00906684,0.0218287,0.0138217,-0.0102015,0.0203058,0.0115234,-0.0118221,-0.00740972
SEEDGWAS1658.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016179,NA,Landrace,Unknown,Unknown,21.218989,-86.724004,20,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0105849243139132,-0.0103274,0.00292071,-0.00761392,0.00505967,0.0118635,0.0112361,-0.00402834,-0.00259875,-0.0127906,-0.010477
SEEDGWAS1659.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016196,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0524357194399524,-0.0114504,0.00347521,-0.0134838,-0.000655419,-2.58366e-05,-0.00917971,-0.0169522,0.00440905,0.00173635,0.019909
SEEDGWAS1660.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016792,NA,Landrace,Unknown,Unknown,-23.4,-56.88333333,178,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0114138306604535,-0.0138742,-0.00187111,0.0262726,0.00414531,0.00761075,0.0101827,0.00872574,-0.00739455,-0.00364005,0.0102751
SEEDGWAS1661.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016831,NA,Landrace,Unknown,Unknown,9.101847,-62.028567,7,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0118845605784121,-0.0121065,0.00335859,-0.00319119,0.00166536,0.00968348,0.0166091,0.00670645,-0.0192916,-0.00312855,0.00110351
SEEDGWAS1662.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017504,NA,Landrace,Unknown,Unknown,21.83299,-99.634229,963,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.0100389897937236,-0.00823871,0.0036753,-0.0108279,-0.000342542,0.000657111,-0.00688146,-0.00797059,0.00429518,-0.003694,0.00940941
SEEDGWAS1663.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017605,NA,Landrace,Unknown,Unknown,22.023366,-99.653771,1221,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.0105497298047653,-0.00875181,0.00317078,-0.0115546,0.000116793,0.000104745,-0.00722221,-0.00875056,0.00410567,-0.00176388,0.00814474
SEEDGWAS1665.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018058,NA,Landrace,Unknown,Unknown,17.53333333,-101.2833333,24,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00921569475246091,-0.00675136,0.00161531,-0.0107769,0.00442219,0.00538343,-0.00581673,-0.00457036,0.0079547,-0.00958948,0.00476832
SEEDGWAS1666.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018088,NA,Landrace,Unknown,Unknown,17.88333333,-95.13333333,27,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00880382580751617,-0.0121272,0.00414775,-0.0116476,-0.0011313,-0.00155262,-0.00519031,-0.0120576,0.00388108,-0.00437612,0.01105
