Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
JSG_Y_LOS-142_02.SW,Swarts_etal_2017,JSG_Y_LOS-142,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,19.29277778,-103.0813889,1460,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0166232717181523,43.392701334465,-53.3759381950021,-7.81288568531631,5.82789118982576,23.7621709792265,-1.1745804030963,9.99922132275504,-39.1381967820091,-1.90138566570539,-1.49884215197417
JSG_Y_LOS-142_03.SW,Swarts_etal_2017,JSG_Y_LOS-142,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,19.29277778,-103.0813889,1460,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0156827664211443,41.2283759592226,-50.9822598799989,-7.0391961885258,6.37837547438587,20.5802098431874,-1.83701100081917,7.27659409796783,-37.2196616285219,-2.54191705381617,-2.00500252021387
JSG_Y_LOS-142_04.SW,Swarts_etal_2017,JSG_Y_LOS-142,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,19.29277778,-103.0813889,1460,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0146201660338897,42.4595033307676,-53.6781475173531,-6.89296991946986,8.55621965481271,21.5661498057093,-2.44928699193848,8.01074557107339,-37.7302366878129,-1.63833333064265,-1.86073173737109
JSG_Y_LOS-75_01.SW,Swarts_etal_2017,JSG_Y_LOS-75,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.11388889,-102.8958333,1700,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0193801218757577,68.1136738134167,-45.8995152589972,-42.6444653473921,1.58703431425759,-29.1591615908758,21.409440485352,-3.38135560319282,6.37614539662529,-0.366525564666529,-1.50570636919763
JSG_Y_LOS-75_02.SW,Swarts_etal_2017,JSG_Y_LOS-75,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.11388889,-102.8958333,1700,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0244208104578751,70.9520001911075,-45.8696074803584,-42.498287173265,-0.443501280945312,-27.1701777876706,20.0386211740509,-2.34132727076335,5.82327502542327,0.34159551668797,-1.12345255892906
JSG_Y_LOS-75_04.SW,Swarts_etal_2017,JSG_Y_LOS-75,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.11388889,-102.8958333,1700,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0200079228025834,67.7449181286442,-47.3607537462212,-42.3879074171095,1.42910306588243,-26.9517008959711,21.4270410018055,-2.98529797993719,5.61151800491895,2.54147743012646,-2.70979903919443
JSG_Y_RMM-429_01.SW,Swarts_etal_2017,JSG_Y_RMM-429,Mexicana − N. Mexico,Teosinte - Mexicana,Unknown,Unknown,24.08527778,-104.4858333,1875,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0230612437442084,68.0842629176798,-38.9201675615617,-44.3231341444772,0.151290241211461,-28.7142475795889,19.9490761760161,-7.43209406666401,11.6711625980928,-0.0830215444477115,0.541187213333758
JSG_Y_RMM-429_02.SW,Swarts_etal_2017,JSG_Y_RMM-429,Mexicana − N. Mexico,Teosinte - Mexicana,Unknown,Unknown,24.08527778,-104.4858333,1875,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0243787775040015,68.8803848304708,-37.8724767821229,-43.8459261426307,-0.938573714884879,-27.8316833166713,20.5714981111903,-6.0742309391417,11.4911336235949,1.35033095159236,-0.966613726618918
JSG_Y_RMM-429_03.SW,Swarts_etal_2017,JSG_Y_RMM-429,Mexicana − N. Mexico,Teosinte - Mexicana,Unknown,Unknown,24.08527778,-104.4858333,1875,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0231612162635076,66.6352996122192,-38.1060079743529,-41.9963400664959,-0.293152806204662,-27.2071714839695,19.2422047889083,-6.55257805015918,11.6499065018451,1.49899379406296,1.21802990469538
JSG_Y_RMM-429_04.SW,Swarts_etal_2017,JSG_Y_RMM-429,Mexicana − N. Mexico,Teosinte - Mexicana,Unknown,Unknown,24.08527778,-104.4858333,1875,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0226974415169738,68.4389729044448,-35.7550876665098,-43.0850573291527,-1.18262728036178,-28.1294443357093,18.9873555752278,-5.15124693257327,9.09334264017166,0.951764442601997,1.39477119957825
JSG_Y_RMM-438_01.SW,Swarts_etal_2017,JSG_Y_RMM-438,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.075,-102.0602778,1910,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0242310904449149,65.8210284591483,-39.5917975458395,-38.4051742868164,0.00783632044212504,-23.8800733424622,21.8026548198399,-3.98476864495003,6.54976879538179,1.22167659540156,-1.01643149460568
JSG_Y_RMM-438_02.SW,Swarts_etal_2017,JSG_Y_RMM-438,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.075,-102.0602778,1910,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0206588010853048,67.5516907284132,-49.2170644238674,-36.4793376625486,1.6752346396932,-22.1031925150317,24.5599903194934,-6.04366082327294,5.78307195239374,0.0186461801555292,-3.66118086061479
JSG_Y_RMM-438_03.SW,Swarts_etal_2017,JSG_Y_RMM-438,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.075,-102.0602778,1910,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0187104712371143,64.1911388589173,-49.2412794982969,-35.8058571362057,2.71754259784439,-23.0104863850563,22.9056426069549,-5.29994832782597,5.57718522936684,-0.985776951769378,-5.34146638768573
JSG_Y_RMM-438_04.SW,Swarts_etal_2017,JSG_Y_RMM-438,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.075,-102.0602778,1910,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0194137307106142,65.9634331884436,-47.6303854404432,-36.6140524062442,2.55651382163537,-21.3188075732887,24.0288812984764,-5.5472217501115,7.34862153949387,1.32698165025832,-2.40567739386777
JSG_Y_RMM-440_01.SW,Swarts_etal_2017,JSG_Y_RMM-440,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.10277778,-101.9469444,1775,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0205162405207474,64.2951174379434,-46.2148238176387,-38.1305641328961,1.0520987807526,-21.2325480681171,24.4660254096152,-5.17565297536816,3.4007868857408,-0.323857455752737,-0.274071266128913
JSG_Y_RMM-440_02.SW,Swarts_etal_2017,JSG_Y_RMM-440,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.10277778,-101.9469444,1775,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0178517746950572,67.4227954445152,-43.9016453372413,-39.9080044102821,0.936402842615874,-25.0386321577174,20.866905616031,-5.80945585077989,4.71907611084529,0.521336646269874,-0.950262586080394
JSG_Y_RMM-440_03.SW,Swarts_etal_2017,JSG_Y_RMM-440,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.10277778,-101.9469444,1775,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0163498042877437,60.8455209105693,-38.8150974670404,-38.0835314582395,3.88770149938257,-23.4419112202909,20.5473685907492,-2.50057492047732,6.05743655530049,2.66621557947251,0.36329305743164
JSG_Y_RMM-440_04.SW,Swarts_etal_2017,JSG_Y_RMM-440,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.10277778,-101.9469444,1775,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0172599787589349,66.1680715649074,-42.8915015241598,-41.4489760461197,1.40315317255846,-24.6050022197464,17.8580528413267,-5.36122779275337,6.23650140329881,0.519238789455393,-1.26353113544568
JSG_Y_RMM-444_01.SW,Swarts_etal_2017,JSG_Y_RMM-444,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.03527778,-101.4688889,2186,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0473109586822087,54.1949227198655,-25.5720343629621,-31.3405608075084,1.96440231958238,-19.1713072895327,16.4045790682708,-3.15026433237386,11.9780377401047,-1.42880960974573,-0.183303406760043
JSG_Y_RMM-444_02.SW,Swarts_etal_2017,JSG_Y_RMM-444,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.03527778,-101.4688889,2186,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0198133817471942,55.9628428290105,-27.1177268625904,-32.0347277553553,0.893914580560284,-21.4113342871224,16.2562926845955,-5.14273720116916,9.79614244722593,-1.04765870835367,2.32967553797001
JSG_Y_RMM-444_03.SW,Swarts_etal_2017,JSG_Y_RMM-444,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.03527778,-101.4688889,2186,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.020444624738173,52.3725567631053,-23.0220670967315,-30.2668122297554,1.00661255841215,-18.8390876460388,15.1986287124462,-2.49920612376403,9.15943753709027,0.379479738920552,-0.777156100569023
JSG_Y_RMM-444_04.SW,Swarts_etal_2017,JSG_Y_RMM-444,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.03527778,-101.4688889,2186,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0690767270730808,54.5998236671204,-25.3929741651915,-32.0365674601869,2.14328417727341,-19.4793944523761,15.7307800867342,-2.9810074138102,8.32968303465602,-1.17535444241087,2.64385555965254
JSG_Y_RMM-447_01.SW,Swarts_etal_2017,JSG_Y_RMM-447,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.16888889,-101.1561111,1880,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0249802601348844,63.3855755663308,-40.5690970485308,-39.9585522182493,1.53789222356117,-26.6865221443613,19.6711819662081,-2.55026091926683,10.5803245159711,1.42069036962354,-0.490296537715037
JSG_Y_RMM-447_02.SW,Swarts_etal_2017,JSG_Y_RMM-447,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.16888889,-101.1561111,1880,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0248923488146914,65.6726352039704,-37.2475393322348,-41.8923993035117,0.548890638384157,-25.9828379698015,18.5375502375107,-1.6667573493233,9.72269874700315,1.13130591537663,0.128090562476184
JSG_Y_RMM-447_03.SW,Swarts_etal_2017,JSG_Y_RMM-447,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.16888889,-101.1561111,1880,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0211400947120705,62.0317696919613,-37.2044588034818,-36.9486413978723,2.06105090478581,-23.0720408356035,18.0830154158697,-7.19561665255175,9.40037456597769,-0.518806347077311,-1.17214476484417
JSG_Y_RMM-447_04.SW,Swarts_etal_2017,JSG_Y_RMM-447,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.16888889,-101.1561111,1880,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0845634264382289,64.7306542748603,-43.08908433872,-36.0491471596693,2.52604974604851,-21.1884165697949,23.2090397255237,-4.17859425312046,8.47938242181851,-0.240220107045002,-2.13406715150227
JSG_Y_RMM-450_01.SW,Swarts_etal_2017,JSG_Y_RMM-450,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,19.89083333,-101.1794444,1855,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0208417110512556,63.2403027263521,-32.706759710115,-38.7006202075989,-0.39159667445783,-25.4335616211252,18.0689558240045,-1.33738431903461,12.4616168060327,1.78139703852645,-0.263398005008861
JSG_Y_RMM-450_02.SW,Swarts_etal_2017,JSG_Y_RMM-450,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,19.89083333,-101.1794444,1855,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0248203609059159,63.735934569029,-34.4472117356318,-37.9158707739344,-1.65111937573603,-23.9757991915772,16.4196656347368,-0.967893540271731,10.23160966941,-0.295114140934392,-0.669434865486105
JSG_Y_RMM-450_03.SW,Swarts_etal_2017,JSG_Y_RMM-450,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,19.89083333,-101.1794444,1855,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0229717293032353,61.5850089513588,-33.926693637768,-37.5482312889965,1.26746207100755,-23.9899817128563,16.6798172869296,-1.82958742721421,11.011637895535,1.15367235204111,-0.709024979434083
JSG_Y_RMM-450_04.SW,Swarts_etal_2017,JSG_Y_RMM-450,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,19.89083333,-101.1794444,1855,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.023491284809105,61.6619108485212,-37.3701869571583,-41.1340733621622,0.707419514680294,-22.1854340986124,13.9382600292143,-3.02581489968227,10.2474666699178,1.41812602957377,0.569109606230527
JSG_Y_RMM-457_01.SW,Swarts_etal_2017,JSG_Y_RMM-457,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.82,-100.9155556,654,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0181079546876917,42.5867259645076,-55.7212287921153,-6.29596029644674,8.75466347909596,28.3889487695101,-8.11885405406776,8.84901044234518,-37.4865627185088,-2.10266036231159,-3.25554338391016
JSG_Y_RMM-457_02.SW,Swarts_etal_2017,JSG_Y_RMM-457,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.82,-100.9155556,654,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0269938015346508,44.9267477836655,-56.0432750018258,-6.56791552525626,7.18878004939347,28.1374477545839,-6.8670766837769,6.65551794402111,-37.1512592237859,-3.85019752328656,-2.71002200980465
JSG_Y_RMM-457_03.SW,Swarts_etal_2017,JSG_Y_RMM-457,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.82,-100.9155556,654,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0205483469847244,41.8220555014354,-53.6161370417738,-5.82771140091898,6.94687336579996,25.3361322035517,-7.93322760422243,7.08404700215026,-36.6200164377784,-2.85127595268588,-0.77441483457941
JSG_Y_RMM-457_04.SW,Swarts_etal_2017,JSG_Y_RMM-457,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.82,-100.9155556,654,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0182364803646403,42.1223597164595,-55.3604097747333,-5.78274564983904,7.81150281098764,26.0717524779199,-8.54932914539675,8.10989164366765,-38.7750624500434,-1.5756668401613,-3.46258059032751
JSG_Y_RMM-458_01.SW,Swarts_etal_2017,JSG_Y_RMM-458,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.80472222,-100.9463889,635,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0200039166525787,43.5444796153687,-56.0923250272399,-5.97356913747145,8.76529217635339,26.593903217112,-7.22042097968186,7.47181305291425,-39.5554414491127,-2.39680279338705,-1.31685235487917
JSG_Y_RMM-458_02.SW,Swarts_etal_2017,JSG_Y_RMM-458,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.80472222,-100.9463889,635,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0308558944560242,44.5157771238022,-55.3303224326671,-6.13481283794473,6.15171991602657,25.8503047726322,-7.24747532460343,5.86905842708755,-37.531895784569,-3.62500313871791,0.49889128000138
JSG_Y_RMM-458_03.SW,Swarts_etal_2017,JSG_Y_RMM-458,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.80472222,-100.9463889,635,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0251385142424751,43.0862768898396,-56.5012239495991,-5.7879020633682,7.39425257821776,26.6526026816392,-7.61217465030354,6.85588020029843,-36.7416397082714,-3.97275528672285,-0.611424924135041
JSG_Y_RMM-458_04.SW,Swarts_etal_2017,JSG_Y_RMM-458,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.80472222,-100.9463889,635,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0228469460215246,41.4150942669249,-55.1686233897074,-6.24794701950572,8.34852961752015,25.6857549816455,-5.98745727929639,9.85803716549923,-41.2259614481325,-1.31808472041698,-1.37544584974717
JSG_Y_RMM-463_01.SW,Swarts_etal_2017,JSG_Y_RMM-463,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.42222222,-101.6102778,2225,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0178198299737425,58.9576833554063,-21.4159910695333,-34.0467251199366,-1.72275968551546,-21.9623694631111,13.9400058421955,-0.691129804808845,10.4971615309943,2.99811153524695,1.58976349724342
JSG_Y_RMM-463_02.SW,Swarts_etal_2017,JSG_Y_RMM-463,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.42222222,-101.6102778,2225,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0221575440540738,58.3792098583151,-24.5778339683477,-36.4129402104124,-0.412709532117171,-24.2324984466867,13.4640568235682,-1.49284005450495,13.2071834284443,0.536944488726837,4.96117637305943
JSG_Y_RMM-463_03.SW,Swarts_etal_2017,JSG_Y_RMM-463,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.42222222,-101.6102778,2225,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0216283759846934,59.3639700038178,-20.4855109191713,-34.617231714434,-1.31097161783853,-22.5107423738084,10.9648401910471,-2.07799368896134,9.8079202666905,1.60345961344965,0.408268120817645
JSG_Y_RMM-463_04.SW,Swarts_etal_2017,JSG_Y_RMM-463,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.42222222,-101.6102778,2225,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0191967138796372,59.0935292515605,-20.3801959939751,-36.3103948827687,-1.46291580599511,-19.6983207549038,11.0931325690967,-0.211969740467887,9.48281901749168,2.54852200942735,2.93651019743922
JSG-426_01.SW,Swarts_etal_2017,JSG-426,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15694444,-102.0597222,1940,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0217669350794858,67.3708871062515,-44.1745429078312,-39.0311580244241,-0.0193127861084984,-27.9685487211007,19.7801851818694,-4.44515685892581,8.27981303513071,2.31615561619241,0.504251457754033
JSG-426_02.SW,Swarts_etal_2017,JSG-426,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15694444,-102.0597222,1940,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0202336879455839,69.0468943633283,-43.0262912381355,-42.0413048065616,-0.328982721661874,-26.0121289672896,22.0139334382929,-4.86757513779452,8.77880044242245,2.14441728211574,0.78707825635292
JSG-426_03.SW,Swarts_etal_2017,JSG-426,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15694444,-102.0597222,1940,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0208881666252769,66.3650634510773,-44.268613989538,-39.311722692402,0.830167832925735,-27.1838775836288,20.9375656084372,-4.05925895191819,6.64602848863204,1.79896973550209,-1.45313383907681
JSG-426_04.SW,Swarts_etal_2017,JSG-426,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15694444,-102.0597222,1940,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.022335177628116,68.2712047038848,-42.4234536191689,-43.1580443590226,1.00035582855449,-26.7519338805744,21.0401860339163,-4.38437579412139,8.67406298405128,1.62337058582757,-2.21901464502913
JSG-427_01.SW,Swarts_etal_2017,JSG-427,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15333333,-102.3641667,1574,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0226037333336426,71.4559775004754,-50.341736326624,-43.5323486829113,2.33816136142283,-26.0115964964591,20.1977389766191,-4.66209146382762,6.70299975904918,0.24613246214082,-1.78734272050415
JSG-427_02.SW,Swarts_etal_2017,JSG-427,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15333333,-102.3641667,1574,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0253242583693702,65.2961583907621,-49.5447207829332,-36.8706228750826,3.86048944013971,-24.1210891947527,21.3552747263583,-4.64357154855393,5.50660872667495,-0.962036311251188,-3.08297980978496
JSG-427_03.SW,Swarts_etal_2017,JSG-427,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15333333,-102.3641667,1574,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0254364364509021,66.8427389165554,-51.5592089846559,-38.2813125725952,1.79013420247334,-25.172079391023,22.007438234191,-3.97517343689323,5.96538604624212,1.95628133917228,-1.30052982534312
JSG-427_04.SW,Swarts_etal_2017,JSG-427,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15333333,-102.3641667,1574,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0218574747144249,68.0282722853843,-52.3171320108372,-37.1733182545178,2.66837899597979,-23.2362570471293,22.3317691366994,-2.93148233509897,6.40944144192371,0.231459811483006,-3.33687564262356
JSG-437_01.SW,Swarts_etal_2017,JSG-437,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.08555556,-98.48944444,2475,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0209277400728371,63.7796064689983,-29.537343229759,-41.1610890943531,-0.732615037685051,-23.4407683175536,14.3342987845227,-2.06939791747357,13.1990132315291,1.44056831490944,1.67644644514432
JSG-437_02.SW,Swarts_etal_2017,JSG-437,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.08555556,-98.48944444,2475,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0263542414927062,64.5612866960761,-29.3878399073987,-41.9332710079244,-1.004052362641,-23.3992824183524,11.4558563782468,-2.46240444338256,10.871226170738,2.06924631318647,1.88327647056166
JSG-437_03.SW,Swarts_etal_2017,JSG-437,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.08555556,-98.48944444,2475,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0187379583261843,63.7438354465135,-30.0596715582662,-41.4456552923522,-2.29099602971447,-24.4293503724358,12.9886544451643,-1.2815355006967,14.3652630639578,0.287768863510564,2.0390398977741
JSG-437_04.SW,Swarts_etal_2017,JSG-437,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.08555556,-98.48944444,2475,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0206734795647767,63.5646174686505,-27.3975167857045,-41.6535620096236,-1.42865783344636,-22.9795936777003,15.718887890376,-0.113723837015877,9.12448795651212,1.37033898962143,1.57061288822286
JSG-465_01.SW,Swarts_etal_2017,JSG-465,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.42055556,-102.3466667,1597,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.023712143329477,71.1925995801201,-50.1777264280805,-43.0958277034789,0.772756955998877,-26.1000862573975,18.9145771688326,-6.29693211699355,5.09509993157064,-0.350126815986586,-0.0963280002634925
JSG-465_02.SW,Swarts_etal_2017,JSG-465,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.42055556,-102.3466667,1597,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.022403653472839,66.6431112664454,-52.9128173248306,-38.0828428328626,4.15993620821358,-20.4579109620173,23.6104567310021,-4.70924126669712,3.24624462978331,-0.376218611147334,-6.59009144447991
JSG-465_03.SW,Swarts_etal_2017,JSG-465,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.42055556,-102.3466667,1597,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0223461150645975,68.689174715393,-53.9576727973058,-40.1388736994459,0.601818075099274,-22.5239959950829,22.1818878570759,-5.08459799276803,1.90721372329834,1.72125098296121,-5.47343734872081
JSG-465_04.SW,Swarts_etal_2017,JSG-465,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.42055556,-102.3466667,1597,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0178954103093427,70.810834355637,-56.9034526070314,-41.1564832738428,2.5594803941674,-21.5666953710621,26.6002684354446,-4.09678319040218,2.66430169743046,1.26338420477354,-5.05465412869199
JSG-467_01.SW,Swarts_etal_2017,JSG-467,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,20.61083333,-104.2258333,1139,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0194044302253975,40.1697234035361,-41.6288352927653,-7.68565704850873,6.36749129986291,6.30718189582919,12.2967775855062,-0.361721821270061,-17.3329838850081,-1.88410962697192,-4.83631829936634
JSG-467_02.SW,Swarts_etal_2017,JSG-467,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,20.61083333,-104.2258333,1139,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0166456270247946,41.0249241158986,-44.0034755299427,-9.56253219948447,6.46205846420807,7.1256154204596,12.8103252814668,0.215998757643901,-21.7797074793469,0.790418277099615,-2.22119055760386
JSG-467_03.SW,Swarts_etal_2017,JSG-467,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,20.61083333,-104.2258333,1139,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.019340596690584,41.8720234564696,-46.2664824313817,-11.6041047657691,5.58916827767054,5.27733986048289,11.2285086167631,-0.658627718571621,-20.3531956662755,-2.34037998436863,-4.25197551367518
JSG-467_04.SW,Swarts_etal_2017,JSG-467,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,20.61083333,-104.2258333,1139,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0216966091335101,41.7824584923027,-45.5153247709407,-11.3490864978859,8.13497988193262,5.26794121499423,12.8897935060914,1.11250553400302,-19.8863299090485,-1.34931824964949,-3.85540899776095
JSG-593_01.SW,Swarts_etal_2017,JSG-593,Z. luxurians,Z. luxurians,Unknown,Unknown,17.94361111,-96.46194444,83,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0269746046519784,59.8814509991259,-79.2635916997698,-26.6428269701006,16.1017411256534,62.3292149767759,-82.9948931611304,-16.9963297907568,55.4775458236023,-1.9594229229831,4.38414021132519
JSG-593_02.SW,Swarts_etal_2017,JSG-593,Z. luxurians,Z. luxurians,Unknown,Unknown,17.94361111,-96.46194444,83,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0303504612756125,60.4460926023913,-79.6284677847074,-26.5220333617994,15.5468538514914,62.0313666695092,-82.8522318045987,-17.3188702528761,55.4229072760966,-0.796326483462856,4.47539416831033
JSG-593_03.SW,Swarts_etal_2017,JSG-593,Z. luxurians,Z. luxurians,Unknown,Unknown,17.94361111,-96.46194444,83,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0250247483771113,58.9499695031758,-78.5946060130592,-26.1051964954786,15.4221655753224,62.9979445395838,-84.0166859190012,-16.7651791513452,56.1510217992682,-0.129816213548998,3.20700443568602
JSG-593_04.SW,Swarts_etal_2017,JSG-593,Z. luxurians,Z. luxurians,Unknown,Unknown,17.94361111,-96.46194444,83,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0299126248662293,59.5509795942169,-78.2444691976154,-27.4370003135267,15.709975874937,61.7534655536164,-83.8147408915665,-16.190249111026,55.486492226146,-0.805809471969054,4.81424938537813
