Simp_Name,Name,Missing,Total,Perc_Missing,Extra_Name,OG_Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP
NA,JACV-T-049_01.SW,1456150,1505790,0.967033915751864,NA,NA,Swarts_etal_2017,JACV-T-049,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,19.44283333,-100.9021667,684,NA,NA,NA,NA
NA,JACV-T-049_02.SW,1416203,1505790,0.940504984094728,NA,NA,Swarts_etal_2017,JACV-T-049,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,19.44283333,-100.9021667,684,NA,NA,NA,NA
NA,JACV-T-049_03.SW,1405342,1505790,0.933292158933185,NA,NA,Swarts_etal_2017,JACV-T-049,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,19.44283333,-100.9021667,684,NA,NA,NA,NA
NA,JACV-T-049_04.SW,1428617,1505790,0.948749161569674,NA,NA,Swarts_etal_2017,JACV-T-049,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,19.44283333,-100.9021667,684,NA,NA,NA,NA
NA,JACV-T-082_01.SW,1407706,1505790,0.934862098964663,NA,NA,Swarts_etal_2017,JACV-T-082,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,19.14616667,-101.4298333,1219,NA,NA,NA,NA
NA,JACV-T-082_02.SW,1422987,1505790,0.945010260394876,NA,NA,Swarts_etal_2017,JACV-T-082,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,19.14616667,-101.4298333,1219,NA,NA,NA,NA
NA,JACV-T-082_03.SW,1439325,1505790,0.955860378937302,NA,NA,Swarts_etal_2017,JACV-T-082,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,19.14616667,-101.4298333,1219,NA,NA,NA,NA
NA,JACV-T-082_04.SW,1441564,1505790,0.957347306065255,NA,NA,Swarts_etal_2017,JACV-T-082,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,19.14616667,-101.4298333,1219,NA,NA,NA,NA
NA,JLHNM-661_01.SW,1410531,1505790,0.936738190584344,NA,NA,Swarts_etal_2017,JLHNM-661,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,18.41666667,-99.9675,1746,NA,NA,NA,NA
NA,JLHNM-661_02.SW,1428409,1505790,0.948611028098208,NA,NA,Swarts_etal_2017,JLHNM-661,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,18.41666667,-99.9675,1746,NA,NA,NA,NA
NA,JLHNM-661_03.SW,1462418,1505790,0.971196514786258,NA,NA,Swarts_etal_2017,JLHNM-661,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,18.41666667,-99.9675,1746,NA,NA,NA,NA
NA,JLHNM-661_04.SW,1459230,1505790,0.969079353694738,NA,NA,Swarts_etal_2017,JLHNM-661,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,18.41666667,-99.9675,1746,NA,NA,NA,NA
NA,JLHNM-664_01.SW,1427264,1505790,0.947850629901912,NA,NA,Swarts_etal_2017,JLHNM-664,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,18.5,-99.90944444,1524,NA,NA,NA,NA
NA,JLHNM-664_02.SW,1427921,1505790,0.948286945722843,NA,NA,Swarts_etal_2017,JLHNM-664,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,18.5,-99.90944444,1524,NA,NA,NA,NA
NA,JLHNM-664_03.SW,1431586,1505790,0.950720884054217,NA,NA,Swarts_etal_2017,JLHNM-664,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,18.5,-99.90944444,1524,NA,NA,NA,NA
NA,JLHNM-664_04.SW,1438963,1505790,0.955619973568692,NA,NA,Swarts_etal_2017,JLHNM-664,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,18.5,-99.90944444,1524,NA,NA,NA,NA
NA,JLNCM-643_01.SW,1429513,1505790,0.949344198062147,NA,NA,Swarts_etal_2017,JLNCM-643,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,18.2525,-99.23361111,1183,NA,NA,NA,NA
NA,JLNCM-643_02.SW,1442323,1505790,0.957851360415463,NA,NA,Swarts_etal_2017,JLNCM-643,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,18.2525,-99.23361111,1183,NA,NA,NA,NA
NA,JLNCM-643_03.SW,1446035,1505790,0.960316511598563,NA,NA,Swarts_etal_2017,JLNCM-643,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,18.2525,-99.23361111,1183,NA,NA,NA,NA
NA,JLNCM-643_04.SW,1440007,1505790,0.956313297338938,NA,NA,Swarts_etal_2017,JLNCM-643,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,18.2525,-99.23361111,1183,NA,NA,NA,NA
NA,JLNCM-646_01.SW,1427284,1505790,0.947863911966476,NA,NA,Swarts_etal_2017,JLNCM-646,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,17.76027778,-98.77444444,1580,NA,NA,NA,NA
NA,JLNCM-646_02.SW,1426560,1505790,0.947383101229255,NA,NA,Swarts_etal_2017,JLNCM-646,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,17.76027778,-98.77444444,1580,NA,NA,NA,NA
NA,JLNCM-646_03.SW,1432615,1505790,0.951404246276041,NA,NA,Swarts_etal_2017,JLNCM-646,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,17.76027778,-98.77444444,1580,NA,NA,NA,NA
NA,JLNCM-646_04.SW,1444483,1505790,0.959285823388388,NA,NA,Swarts_etal_2017,JLNCM-646,Parviglumis − Balsas High,Teosinte - Parviglumis,Unknown,Unknown,17.76027778,-98.77444444,1580,NA,NA,NA,NA
NA,JLNCM-649_01.SW,1412621,1505790,0.938126166331295,NA,NA,Swarts_etal_2017,JLNCM-649,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,17.45388889,-99.20972222,1020,NA,NA,NA,NA
NA,JLNCM-649_02.SW,1431650,1505790,0.950763386660823,NA,NA,Swarts_etal_2017,JLNCM-649,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,17.45388889,-99.20972222,1020,NA,NA,NA,NA
NA,JLNCM-649_03.SW,1425813,1505790,0.946887016117785,NA,NA,Swarts_etal_2017,JLNCM-649,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,17.45388889,-99.20972222,1020,NA,NA,NA,NA
NA,JLNCM-649_04.SW,1464832,1505790,0.972799659979147,NA,NA,Swarts_etal_2017,JLNCM-649,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,17.45388889,-99.20972222,1020,NA,NA,NA,NA
NA,JLNCM-654_01.SW,1440871,1505790,0.956887082528108,NA,NA,Swarts_etal_2017,JLNCM-654,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,17.28694444,-99.48305556,740,NA,NA,NA,NA
NA,JLNCM-654_02.SW,1437010,1505790,0.954322979964006,NA,NA,Swarts_etal_2017,JLNCM-654,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,17.28694444,-99.48305556,740,NA,NA,NA,NA
NA,JLNCM-654_03.SW,1440763,1505790,0.956815359379462,NA,NA,Swarts_etal_2017,JLNCM-654,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,17.28694444,-99.48305556,740,NA,NA,NA,NA
NA,JLNCM-654_04.SW,1442818,1505790,0.958180091513425,NA,NA,Swarts_etal_2017,JLNCM-654,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,17.28694444,-99.48305556,740,NA,NA,NA,NA
NA,JLNCM-657_01.SW,1454656,1505790,0.966041745528925,NA,NA,Swarts_etal_2017,JLNCM-657,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,17.39666667,-99.43666667,1150,NA,NA,NA,NA
NA,JLNCM-657_02.SW,1459318,1505790,0.96913779477882,NA,NA,Swarts_etal_2017,JLNCM-657,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,17.39666667,-99.43666667,1150,NA,NA,NA,NA
NA,JLNCM-657_03.SW,1418603,1505790,0.942098831842422,NA,NA,Swarts_etal_2017,JLNCM-657,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,17.39666667,-99.43666667,1150,NA,NA,NA,NA
NA,JLNCM-657_04.SW,1437452,1505790,0.954616513590873,NA,NA,Swarts_etal_2017,JLNCM-657,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,17.39666667,-99.43666667,1150,NA,NA,NA,NA
NA,JLVTKV-717_01.SW,1433252,1505790,0.951827280032408,NA,NA,Swarts_etal_2017,JLVTKV-717_01.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JLVTKV-717_02.SW,1440838,1505790,0.956865167121577,NA,NA,Swarts_etal_2017,JLVTKV-717_02.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JLVTKV-717_03.SW,1443107,1505790,0.958372017346376,NA,NA,Swarts_etal_2017,JLVTKV-717_03.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JLVTKV-717_04.SW,1431002,1505790,0.950333047768945,NA,NA,Swarts_etal_2017,JLVTKV-717_04.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JLVTKV-719_01.SW,1437464,1505790,0.954624482829611,NA,NA,Swarts_etal_2017,JLVTKV-719_01.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JLVTKV-719_02.SW,1447320,1505790,0.961169884246807,NA,NA,Swarts_etal_2017,JLVTKV-719_02.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JLVTKV-719_03.SW,1443927,1505790,0.958916581993505,NA,NA,Swarts_etal_2017,JLVTKV-719_03.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JLVTKV-719_04.SW,1429985,1505790,0.94965765478586,NA,NA,Swarts_etal_2017,JLVTKV-719_04.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JLVTKV-720_01.SW,1437058,1505790,0.954354856918959,NA,NA,Swarts_etal_2017,JLVTKV-720_01.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JLVTKV-720_02.SW,1437677,1505790,0.954765936817219,NA,NA,Swarts_etal_2017,JLVTKV-720_02.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JLVTKV-720_03.SW,1448718,1505790,0.962098300559839,NA,NA,Swarts_etal_2017,JLVTKV-720_03.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JLVTKV-720_04.SW,1440692,1505790,0.956768208050259,NA,NA,Swarts_etal_2017,JLVTKV-720_04.SW,NA,Teosinte - Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,JSG_Y_LOS-142_01.SW,1442310,1505790,0.957842727073496,NA,NA,Swarts_etal_2017,JSG_Y_LOS-142,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,19.29277778,-103.0813889,1460,NA,NA,NA,NA
NA,JSG_Y_LOS-142_02.SW,1435507,1505790,0.953324832812012,NA,NA,Swarts_etal_2017,JSG_Y_LOS-142,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,19.29277778,-103.0813889,1460,NA,NA,NA,NA
NA,JSG_Y_LOS-142_03.SW,1441890,1505790,0.95756380371765,NA,NA,Swarts_etal_2017,JSG_Y_LOS-142,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,19.29277778,-103.0813889,1460,NA,NA,NA,NA
NA,JSG_Y_LOS-142_04.SW,1438964,1505790,0.95562063767192,NA,NA,Swarts_etal_2017,JSG_Y_LOS-142,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,19.29277778,-103.0813889,1460,NA,NA,NA,NA
NA,JSG_Y_LOS-75_01.SW,1446980,1505790,0.960944089149217,NA,NA,Swarts_etal_2017,JSG_Y_LOS-75,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.11388889,-102.8958333,1700,NA,NA,NA,NA
NA,JSG_Y_LOS-75_02.SW,1437298,1505790,0.954514241693729,NA,NA,Swarts_etal_2017,JSG_Y_LOS-75,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.11388889,-102.8958333,1700,NA,NA,NA,NA
NA,JSG_Y_LOS-75_04.SW,1452157,1505790,0.964382151561639,NA,NA,Swarts_etal_2017,JSG_Y_LOS-75,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.11388889,-102.8958333,1700,NA,NA,NA,NA
NA,JSG_Y_RMM-429_01.SW,1431122,1505790,0.95041274015633,NA,NA,Swarts_etal_2017,JSG_Y_RMM-429,Mexicana − N. Mexico,Teosinte - Mexicana,Unknown,Unknown,24.08527778,-104.4858333,1875,NA,NA,NA,NA
NA,JSG_Y_RMM-429_02.SW,1419734,1505790,0.942849932593522,NA,NA,Swarts_etal_2017,JSG_Y_RMM-429,Mexicana − N. Mexico,Teosinte - Mexicana,Unknown,Unknown,24.08527778,-104.4858333,1875,NA,NA,NA,NA
NA,JSG_Y_RMM-429_03.SW,1451750,1505790,0.964111861547759,NA,NA,Swarts_etal_2017,JSG_Y_RMM-429,Mexicana − N. Mexico,Teosinte - Mexicana,Unknown,Unknown,24.08527778,-104.4858333,1875,NA,NA,NA,NA
NA,JSG_Y_RMM-429_04.SW,1440590,1505790,0.956700469520982,NA,NA,Swarts_etal_2017,JSG_Y_RMM-429,Mexicana − N. Mexico,Teosinte - Mexicana,Unknown,Unknown,24.08527778,-104.4858333,1875,NA,NA,NA,NA
NA,JSG_Y_RMM-438_01.SW,1433395,1505790,0.951922246794042,NA,NA,Swarts_etal_2017,JSG_Y_RMM-438,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.075,-102.0602778,1910,NA,NA,NA,NA
NA,JSG_Y_RMM-438_02.SW,1442568,1505790,0.958014065706373,NA,NA,Swarts_etal_2017,JSG_Y_RMM-438,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.075,-102.0602778,1910,NA,NA,NA,NA
NA,JSG_Y_RMM-438_03.SW,1445829,1505790,0.960179706333553,NA,NA,Swarts_etal_2017,JSG_Y_RMM-438,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.075,-102.0602778,1910,NA,NA,NA,NA
NA,JSG_Y_RMM-438_04.SW,1450345,1505790,0.96317879651213,NA,NA,Swarts_etal_2017,JSG_Y_RMM-438,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.075,-102.0602778,1910,NA,NA,NA,NA
NA,JSG_Y_RMM-440_01.SW,1464756,1505790,0.972749188133804,NA,NA,Swarts_etal_2017,JSG_Y_RMM-440,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.10277778,-101.9469444,1775,NA,NA,NA,NA
NA,JSG_Y_RMM-440_02.SW,1405439,1505790,0.933356576946321,NA,NA,Swarts_etal_2017,JSG_Y_RMM-440,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.10277778,-101.9469444,1775,NA,NA,NA,NA
NA,JSG_Y_RMM-440_03.SW,1456986,1505790,0.967589106050645,NA,NA,Swarts_etal_2017,JSG_Y_RMM-440,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.10277778,-101.9469444,1775,NA,NA,NA,NA
NA,JSG_Y_RMM-440_04.SW,1435666,1505790,0.953430425225297,NA,NA,Swarts_etal_2017,JSG_Y_RMM-440,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.10277778,-101.9469444,1775,NA,NA,NA,NA
NA,JSG_Y_RMM-444_01.SW,1428691,1505790,0.948798305208562,NA,NA,Swarts_etal_2017,JSG_Y_RMM-444,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.03527778,-101.4688889,2186,NA,NA,NA,NA
NA,JSG_Y_RMM-444_02.SW,1448781,1505790,0.962140139063216,NA,NA,Swarts_etal_2017,JSG_Y_RMM-444,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.03527778,-101.4688889,2186,NA,NA,NA,NA
NA,JSG_Y_RMM-444_03.SW,1435997,1505790,0.953650243393833,NA,NA,Swarts_etal_2017,JSG_Y_RMM-444,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.03527778,-101.4688889,2186,NA,NA,NA,NA
NA,JSG_Y_RMM-444_04.SW,1441861,1505790,0.957544544724032,NA,NA,Swarts_etal_2017,JSG_Y_RMM-444,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.03527778,-101.4688889,2186,NA,NA,NA,NA
NA,JSG_Y_RMM-447_01.SW,1421442,1505790,0.943984220907298,NA,NA,Swarts_etal_2017,JSG_Y_RMM-447,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.16888889,-101.1561111,1880,NA,NA,NA,NA
NA,JSG_Y_RMM-447_02.SW,1447496,1505790,0.961286766414972,NA,NA,Swarts_etal_2017,JSG_Y_RMM-447,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.16888889,-101.1561111,1880,NA,NA,NA,NA
NA,JSG_Y_RMM-447_03.SW,1448814,1505790,0.962162054469747,NA,NA,Swarts_etal_2017,JSG_Y_RMM-447,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.16888889,-101.1561111,1880,NA,NA,NA,NA
NA,JSG_Y_RMM-447_04.SW,1456443,1505790,0.967228497997729,NA,NA,Swarts_etal_2017,JSG_Y_RMM-447,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.16888889,-101.1561111,1880,NA,NA,NA,NA
NA,JSG_Y_RMM-450_01.SW,1435563,1505790,0.953362022592792,NA,NA,Swarts_etal_2017,JSG_Y_RMM-450,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,19.89083333,-101.1794444,1855,NA,NA,NA,NA
NA,JSG_Y_RMM-450_02.SW,1461228,1505790,0.970406231944693,NA,NA,Swarts_etal_2017,JSG_Y_RMM-450,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,19.89083333,-101.1794444,1855,NA,NA,NA,NA
NA,JSG_Y_RMM-450_03.SW,1429027,1505790,0.949021443893239,NA,NA,Swarts_etal_2017,JSG_Y_RMM-450,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,19.89083333,-101.1794444,1855,NA,NA,NA,NA
NA,JSG_Y_RMM-450_04.SW,1429790,1505790,0.94952815465636,NA,NA,Swarts_etal_2017,JSG_Y_RMM-450,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,19.89083333,-101.1794444,1855,NA,NA,NA,NA
NA,JSG_Y_RMM-457_01.SW,1423066,1505790,0.945062724549904,NA,NA,Swarts_etal_2017,JSG_Y_RMM-457,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.82,-100.9155556,654,NA,NA,NA,NA
NA,JSG_Y_RMM-457_02.SW,1391303,1505790,0.923968813712403,NA,NA,Swarts_etal_2017,JSG_Y_RMM-457,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.82,-100.9155556,654,NA,NA,NA,NA
NA,JSG_Y_RMM-457_03.SW,1410810,1505790,0.936923475385014,NA,NA,Swarts_etal_2017,JSG_Y_RMM-457,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.82,-100.9155556,654,NA,NA,NA,NA
NA,JSG_Y_RMM-457_04.SW,1432903,1505790,0.951595508005764,NA,NA,Swarts_etal_2017,JSG_Y_RMM-457,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.82,-100.9155556,654,NA,NA,NA,NA
NA,JSG_Y_RMM-458_01.SW,1413173,1505790,0.938492751313264,NA,NA,Swarts_etal_2017,JSG_Y_RMM-458,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.80472222,-100.9463889,635,NA,NA,NA,NA
NA,JSG_Y_RMM-458_02.SW,1440276,1505790,0.956491941107326,NA,NA,Swarts_etal_2017,JSG_Y_RMM-458,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.80472222,-100.9463889,635,NA,NA,NA,NA
NA,JSG_Y_RMM-458_03.SW,1406831,1505790,0.934281008639983,NA,NA,Swarts_etal_2017,JSG_Y_RMM-458,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.80472222,-100.9463889,635,NA,NA,NA,NA
NA,JSG_Y_RMM-458_04.SW,1432726,1505790,0.951477961734372,NA,NA,Swarts_etal_2017,JSG_Y_RMM-458,Parviglumis − Balsas Low,Teosinte - Parviglumis,Unknown,Unknown,18.80472222,-100.9463889,635,NA,NA,NA,NA
NA,JSG_Y_RMM-463_01.SW,1417248,1505790,0.941198971968203,NA,NA,Swarts_etal_2017,JSG_Y_RMM-463,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.42222222,-101.6102778,2225,NA,NA,NA,NA
NA,JSG_Y_RMM-463_02.SW,1438542,1505790,0.955340386109617,NA,NA,Swarts_etal_2017,JSG_Y_RMM-463,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.42222222,-101.6102778,2225,NA,NA,NA,NA
NA,JSG_Y_RMM-463_03.SW,1411113,1505790,0.93712469866316,NA,NA,Swarts_etal_2017,JSG_Y_RMM-463,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.42222222,-101.6102778,2225,NA,NA,NA,NA
NA,JSG_Y_RMM-463_04.SW,1434381,1505790,0.952577052577053,NA,NA,Swarts_etal_2017,JSG_Y_RMM-463,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.42222222,-101.6102778,2225,NA,NA,NA,NA
NA,JSG-426_01.SW,1449219,1505790,0.96243101627717,NA,NA,Swarts_etal_2017,JSG-426,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15694444,-102.0597222,1940,NA,NA,NA,NA
NA,JSG-426_02.SW,1423322,1505790,0.945232734976325,NA,NA,Swarts_etal_2017,JSG-426,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15694444,-102.0597222,1940,NA,NA,NA,NA
NA,JSG-426_03.SW,1436467,1505790,0.95396237191109,NA,NA,Swarts_etal_2017,JSG-426,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15694444,-102.0597222,1940,NA,NA,NA,NA
NA,JSG-426_04.SW,1421667,1505790,0.944133644133644,NA,NA,Swarts_etal_2017,JSG-426,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15694444,-102.0597222,1940,NA,NA,NA,NA
NA,JSG-427_01.SW,1439274,1505790,0.955826509672663,NA,NA,Swarts_etal_2017,JSG-427,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15333333,-102.3641667,1574,NA,NA,NA,NA
NA,JSG-427_02.SW,1441676,1505790,0.957421685626814,NA,NA,Swarts_etal_2017,JSG-427,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15333333,-102.3641667,1574,NA,NA,NA,NA
NA,JSG-427_03.SW,1429738,1505790,0.949493621288493,NA,NA,Swarts_etal_2017,JSG-427,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15333333,-102.3641667,1574,NA,NA,NA,NA
NA,JSG-427_04.SW,1423237,1505790,0.945176286201927,NA,NA,Swarts_etal_2017,JSG-427,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.15333333,-102.3641667,1574,NA,NA,NA,NA
NA,JSG-437_01.SW,1415576,1505790,0.940088591370643,NA,NA,Swarts_etal_2017,JSG-437,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.08555556,-98.48944444,2475,NA,NA,NA,NA
NA,JSG-437_02.SW,1418121,1505790,0.941778734086426,NA,NA,Swarts_etal_2017,JSG-437,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.08555556,-98.48944444,2475,NA,NA,NA,NA
NA,JSG-437_03.SW,1415664,1505790,0.940147032454725,NA,NA,Swarts_etal_2017,JSG-437,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.08555556,-98.48944444,2475,NA,NA,NA,NA
NA,JSG-437_04.SW,1447130,1505790,0.961043704633448,NA,NA,Swarts_etal_2017,JSG-437,Mexicana − Chalco,Teosinte - Mexicana,Unknown,Unknown,19.08555556,-98.48944444,2475,NA,NA,NA,NA
NA,JSG-465_01.SW,1422340,1505790,0.944580585606227,NA,NA,Swarts_etal_2017,JSG-465,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.42055556,-102.3466667,1597,NA,NA,NA,NA
NA,JSG-465_02.SW,1446076,1505790,0.960343739830919,NA,NA,Swarts_etal_2017,JSG-465,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.42055556,-102.3466667,1597,NA,NA,NA,NA
NA,JSG-465_03.SW,1437280,1505790,0.954502287835621,NA,NA,Swarts_etal_2017,JSG-465,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.42055556,-102.3466667,1597,NA,NA,NA,NA
NA,JSG-465_04.SW,1447926,1505790,0.9615723308031,NA,NA,Swarts_etal_2017,JSG-465,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.42055556,-102.3466667,1597,NA,NA,NA,NA
NA,JSG-467_01.SW,1421716,1505790,0.944166185191826,NA,NA,Swarts_etal_2017,JSG-467,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,20.61083333,-104.2258333,1139,NA,NA,NA,NA
NA,JSG-467_02.SW,1448232,1505790,0.961775546390931,NA,NA,Swarts_etal_2017,JSG-467,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,20.61083333,-104.2258333,1139,NA,NA,NA,NA
NA,JSG-467_03.SW,1428768,1505790,0.948849441157133,NA,NA,Swarts_etal_2017,JSG-467,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,20.61083333,-104.2258333,1139,NA,NA,NA,NA
NA,JSG-467_04.SW,1433803,1505790,0.95219320091115,NA,NA,Swarts_etal_2017,JSG-467,Parviglumis − Jalisco,Teosinte - Parviglumis,Unknown,Unknown,20.61083333,-104.2258333,1139,NA,NA,NA,NA
NA,JSG-593_01.SW,1454328,1505790,0.965823919670074,NA,NA,Swarts_etal_2017,JSG-593,Z. luxurians,Z. luxurians,Unknown,Unknown,17.94361111,-96.46194444,83,NA,NA,NA,NA
NA,JSG-593_02.SW,1453456,1505790,0.965244821655078,NA,NA,Swarts_etal_2017,JSG-593,Z. luxurians,Z. luxurians,Unknown,Unknown,17.94361111,-96.46194444,83,NA,NA,NA,NA
